call_id,agent_id,agent_name,department,call_datetime,duration_sec,call_type,customer_rating,issue_category,resolution_status,hold_time_sec,caller_phone,caller_city
1807,AGT008,Carrie Hunter,Sales,2025-05-01 14:23:25,293,Inbound,1.2,Product Info,Resolved,386,952-868-1271,South Stephanieland
1808,AGT009,Sandra Lane,General Inquiry,2025-02-13 12:57:35,415,Inbound,1.3,Complaint,Escalated,131,606.880.2136,Mariamouth
1809,AGT010,Shannon Trujillo,Sales,2025-04-10 22:33:53,1995,Inbound,1.5,Network Problem,Resolved,89,+1-206-951-8598x4464,North Gregoryton
1810,AGT011,Rachel Joseph,Account Management,2025-01-29 18:24:37,2882,Outbound,3.3,Complaint,Resolved,868,531.569.2797x6466,North Mitchellhaven
1811,AGT012,Karen Moore,Sales,2025-05-04 05:48:49,2803,Outbound,2.8,Account Access,Follow-up Required,852,866.826.8372x786,Port Tammy
1812,AGT013,Diane Huerta,Sales,2025-04-27 20:38:53,2412,Inbound,3.5,Account Access,Resolved,323,570.917.7791,Reedberg
1813,AGT014,Melissa Castro,Technical Support,2025-06-20 12:12:50,466,Outbound,3.0,Payment Issue,Follow-up Required,559,(314)700-1159x63836,Martinezland
1814,AGT015,Michael Coleman,Sales,2025-05-18 10:39:02,1740,Inbound,2.4,Order Status,Resolved,566,(268)863-8402,South Frederick
1815,AGT016,Helen Moreno,Billing,2025-01-23 17:44:04,1802,Inbound,1.3,Network Problem,Follow-up Required,416,328.389.9024x79164,Darrylport
1816,AGT017,Thomas Murphy,Billing,2025-06-27 15:37:11,1700,Outbound,1.8,Payment Issue,Escalated,610,(949)729-3380x029,Mindymouth
1817,AGT018,Allison Bauer,Sales,2025-02-05 14:18:47,3441,Outbound,2.4,Technical Fault,Escalated,762,785.924.0600x701,Rodriguezchester
1818,AGT019,Travis Miller,Billing,2025-03-11 21:36:29,1744,Outbound,3.4,Account Access,Dropped,223,6446726627,South Rose
1819,AGT020,April Stewart,General Inquiry,2025-06-22 18:30:16,2107,Inbound,1.3,Account Access,Escalated,538,(728)478-5313x696,Wilsonshire
1820,AGT021,Douglas Mccoy,Account Management,2025-02-07 06:46:04,2202,Inbound,4.9,Network Problem,Resolved,116,950.906.0679,Johnsonport
1821,AGT022,Matthew Faulkner,Billing,2025-04-24 19:34:47,2076,Inbound,1.3,Complaint,Follow-up Required,193,581-964-0519x014,North Kayla
1822,AGT023,Russell Griffin,Billing,2025-04-29 18:00:06,1623,Inbound,1.9,Order Status,Escalated,431,+1-489-669-1308x171,Jacobshire
1823,AGT024,Gregory Bright,Technical Support,2025-02-19 05:02:43,344,Inbound,2.9,Technical Fault,Follow-up Required,274,375.216.0461,Doughertyhaven
1824,AGT025,Robert Moore,Billing,2025-01-08 13:17:57,1301,Outbound,3.8,Technical Fault,Resolved,248,586-571-8138,Mcgeebury
1825,AGT026,David Noble,Technical Support,2025-03-19 05:34:23,2493,Outbound,2.4,Product Info,Follow-up Required,528,001-321-822-1813x4903,North Victorshire
1826,AGT027,Amanda Morrison,General Inquiry,2025-03-16 19:19:20,951,Inbound,2.4,Complaint,Escalated,696,308-638-3276x06742,New Joshuabury
1827,AGT028,Paula Thomas,Technical Support,2025-01-10 08:07:05,2003,Inbound,4.4,Order Status,Escalated,618,(788)717-2679,West Michelleshire
1828,AGT029,Edward Olson,Technical Support,2025-05-17 08:44:32,1349,Outbound,4.1,Product Info,Resolved,448,+1-750-350-0443x944,Jenniferborough
1829,AGT030,Maria Martinez,Billing,2025-01-31 00:34:52,3444,Inbound,3.4,Order Status,Escalated,330,331.452.4453,Kimfort
1830,AGT031,Nicole Walker,Sales,2025-05-08 09:59:21,3438,Inbound,3.0,Complaint,Escalated,108,001-500-538-1563x19061,Robertborough
1831,AGT032,Lee Parker,Technical Support,2025-05-04 17:08:01,1692,Outbound,4.2,Payment Issue,Dropped,238,930-326-2143x7866,Lake Jeff
1832,AGT033,Jeremy Wright,Sales,2025-01-05 17:10:55,1087,Inbound,1.4,Network Problem,Follow-up Required,325,575.976.4648x808,South Jessicaton
1833,AGT034,Mr. Matthew Harper V,Billing,2025-06-10 06:48:10,1315,Inbound,2.6,Technical Fault,Resolved,617,(527)948-9676,New Savannahburgh
1834,AGT035,Rebecca Lawrence,Billing,2025-03-31 17:21:40,3191,Outbound,4.2,Account Access,Dropped,533,390.837.7938x234,Mcdonaldstad
1835,AGT036,Mark Henderson,General Inquiry,2025-05-11 07:32:31,218,Outbound,3.6,Complaint,Follow-up Required,371,+1-812-764-1798x43550,Lake Robert
1836,AGT037,Samantha Graham,Technical Support,2025-04-27 13:43:38,2608,Inbound,2.1,Order Status,Resolved,575,+1-360-698-0478x864,Gaineston
1837,AGT038,Renee Collins,Billing,2025-02-06 04:32:51,1917,Inbound,2.9,Technical Fault,Escalated,336,(683)908-2554,Sharphaven
1838,AGT039,Diana Bishop,Account Management,2025-02-20 18:16:15,1670,Outbound,3.0,Payment Issue,Escalated,220,(994)861-0033x389,South Angela
1839,AGT040,Joshua Wilson MD,Technical Support,2025-03-24 20:43:23,1786,Outbound,2.8,Complaint,Escalated,123,6633480328,North Nicholas
1840,AGT041,Ann Morris,Technical Support,2025-05-10 01:09:04,2924,Inbound,2.2,Payment Issue,Escalated,312,469.638.8702,North Katelyn
1841,AGT042,Angela Baker,Technical Support,2025-04-04 03:18:05,2677,Inbound,1.7,Technical Fault,Follow-up Required,96,+1-247-324-5779,West Lisabury
1842,AGT043,Parker Brooks,Billing,2025-01-12 08:18:45,1716,Inbound,3.7,Network Problem,Escalated,751,328.795.2054x6878,East Cassandrafurt
1843,AGT044,John Johnson,Account Management,2025-06-04 03:30:04,1310,Inbound,2.2,Payment Issue,Resolved,557,843.636.7255x743,Jesseborough
1844,AGT045,Thomas Olson,Sales,2025-02-24 00:30:54,1218,Inbound,2.1,Product Info,Follow-up Required,159,682-667-1848x90023,Michaelfort
1845,AGT046,Kristina Mathews,Technical Support,2025-05-15 06:58:28,2869,Outbound,2.1,Technical Fault,Follow-up Required,7,642.661.2583x935,Sancheztown
1846,AGT047,Mrs. Lindsay Mann,Account Management,2025-03-31 10:21:52,1714,Outbound,2.4,Payment Issue,Resolved,684,661.656.2554x80944,Melissaville
1847,AGT048,Jeffery Decker,Billing,2025-06-20 02:16:16,1407,Outbound,2.7,Product Info,Resolved,627,518.530.0858x9348,North Richard
1848,AGT049,Matthew Mcintosh,Billing,2025-04-11 13:56:33,1295,Outbound,3.0,Network Problem,Resolved,197,821-523-2483,Brittanymouth
1849,AGT050,Erin Barnes,Billing,2025-05-11 02:41:25,1340,Outbound,2.2,Order Status,Escalated,307,387-265-8168x58146,Davidview
1850,AGT001,Michele Marshall,Billing,2025-06-16 01:33:13,2833,Inbound,3.5,Payment Issue,Escalated,394,(810)914-0401,North Erin
1851,AGT002,Amanda Miller,Billing,2025-02-03 23:14:24,141,Outbound,3.6,Product Info,Dropped,327,001-823-964-8552x846,Hornfurt
1852,AGT003,Jeffery Marks,Technical Support,2025-04-13 06:14:32,3099,Inbound,3.3,Network Problem,Resolved,649,+1-466-296-6830,Novakberg
1853,AGT004,Karen Hamilton,Technical Support,2025-02-18 21:02:01,1997,Outbound,2.5,Complaint,Dropped,597,+1-255-354-7620,Tinaville
1854,AGT005,Tina Franklin,General Inquiry,2025-06-13 17:23:14,739,Inbound,4.1,Account Access,Follow-up Required,239,417-929-5005x03719,West Stephenfurt
1855,AGT006,Eric Morris,General Inquiry,2025-05-06 20:06:27,1601,Inbound,1.4,Product Info,Resolved,854,292-594-4191x0127,Pierceport
1856,AGT007,Wanda Navarro,General Inquiry,2025-05-20 22:49:51,3234,Inbound,4.0,Account Access,Resolved,855,(565)673-2576,Mullinsborough
1857,AGT008,David Guerra,Sales,2025-03-29 01:34:14,549,Inbound,2.1,Order Status,Escalated,301,963-820-1030,South Samanthastad
1858,AGT009,Katie Grant,Account Management,2025-01-06 22:50:28,1769,Outbound,3.7,Account Access,Escalated,276,+1-634-367-1676,Port Dawntown
1859,AGT010,David Vega,Technical Support,2025-03-12 14:25:39,855,Outbound,4.2,Order Status,Escalated,243,961.768.7116x12783,Kirbyborough
1860,AGT011,Cheyenne Miller,Technical Support,2025-06-14 03:05:02,1965,Outbound,2.5,Order Status,Dropped,446,+1-786-554-2567x55373,East Karen
1861,AGT012,David Hernandez,Billing,2025-04-05 00:10:13,2109,Outbound,2.7,Technical Fault,Follow-up Required,831,868-337-0295,Clarkshire
1862,AGT013,Nathan Adams,Technical Support,2025-01-17 11:05:35,1194,Inbound,2.0,Account Access,Escalated,392,475.973.5798x087,Gillespieton
1863,AGT014,Craig Hammond,General Inquiry,2025-02-04 10:08:17,1380,Outbound,2.4,Complaint,Follow-up Required,209,(212)973-6993,Lake John
1864,AGT015,Angelica Potter,Billing,2025-03-07 14:40:31,2395,Outbound,4.4,Network Problem,Follow-up Required,623,+1-412-559-8178,West Allison
1865,AGT016,Brian Matthews,Account Management,2025-05-13 09:33:29,3485,Outbound,3.5,Payment Issue,Escalated,582,+1-872-515-1091,New Joseph
1866,AGT017,Christopher Foster,General Inquiry,2025-02-05 01:44:34,1758,Inbound,2.1,Network Problem,Follow-up Required,615,+1-300-983-1144x42544,New Robertbury
1867,AGT018,Dennis Smith,Account Management,2025-05-05 17:04:45,1688,Inbound,2.3,Product Info,Dropped,127,(216)627-4439x253,South Pamelamouth
1868,AGT019,Nichole Torres,Billing,2025-03-05 12:06:49,184,Inbound,4.0,Technical Fault,Follow-up Required,280,7622947257,Jonesmouth
1869,AGT020,Timothy Jenkins,General Inquiry,2025-02-17 13:56:58,2113,Outbound,4.8,Network Problem,Follow-up Required,291,852.959.4535x061,Port Deanna
1870,AGT021,Linda Gonzalez,Account Management,2025-01-26 03:15:52,2144,Outbound,4.9,Complaint,Dropped,603,405-833-1195,Kathleenton
1871,AGT022,Brittany Smith,Account Management,2025-02-08 08:38:54,97,Inbound,2.6,Payment Issue,Dropped,717,+1-442-702-6966x576,South Kayla
1872,AGT023,Ricky Williams,Account Management,2025-02-27 13:40:24,2423,Outbound,1.2,Technical Fault,Follow-up Required,636,+1-383-623-3087x28539,South Melissa
1873,AGT024,Derek Baker,Billing,2025-06-22 15:27:54,360,Outbound,1.1,Technical Fault,Escalated,817,001-715-310-8009x8606,Robertton
1874,AGT025,Tiffany Boone,Account Management,2025-02-06 10:11:44,450,Outbound,2.3,Complaint,Follow-up Required,428,(211)340-5130x92724,South Lisa
1875,AGT026,Emily Bryant,Sales,2025-01-28 04:24:27,30,Inbound,3.6,Payment Issue,Dropped,20,001-676-461-5352x331,East Janeside
1876,AGT027,Tiffany Sanders,Account Management,2025-03-02 05:59:28,2042,Outbound,3.6,Product Info,Escalated,209,+1-945-554-1741x67649,South Richardfort
1877,AGT028,Karen Grant,Technical Support,2025-01-01 12:30:14,1537,Outbound,3.4,Order Status,Dropped,589,330.916.4283x527,Colemantown
1878,AGT029,Dakota Joseph,Billing,2025-06-01 16:27:37,1169,Outbound,2.3,Payment Issue,Follow-up Required,800,(392)386-3240x6923,Mullenborough
1879,AGT030,Kevin Lucero,Account Management,2025-02-28 00:43:29,3539,Outbound,3.8,Technical Fault,Escalated,496,441-580-6833x389,East Megan
1880,AGT031,Jessica Moore,Sales,2025-01-28 08:03:27,216,Outbound,1.5,Order Status,Follow-up Required,182,8043353176,Douglasborough
1881,AGT032,Keith Jackson,Billing,2025-05-14 02:56:38,1961,Outbound,4.3,Account Access,Escalated,339,586-887-3690x941,Stevenville
1882,AGT033,Matthew Jones,Billing,2025-03-24 23:48:36,1261,Inbound,4.8,Technical Fault,Escalated,338,3442043303,South Jeremiah
1883,AGT034,Dr. Steven Garcia,Technical Support,2025-03-16 11:13:04,2237,Inbound,2.3,Order Status,Dropped,438,(327)453-4709,Williambury
1884,AGT035,Beth Zimmerman,Account Management,2025-05-26 02:40:27,3433,Outbound,2.2,Technical Fault,Resolved,644,001-493-260-8372x4061,Chrisland
1885,AGT036,Jason York,Technical Support,2025-05-13 18:58:52,2148,Outbound,3.6,Account Access,Escalated,776,306.366.4854x988,West Alexisborough
1886,AGT037,Monica Decker,General Inquiry,2025-05-30 17:36:42,3586,Outbound,1.2,Complaint,Escalated,330,+1-410-828-2208x976,Port Cynthia
1887,AGT038,Joseph Cooper,Technical Support,2025-03-20 11:42:28,107,Inbound,3.9,Payment Issue,Resolved,788,+1-486-349-2564,Klineland
1888,AGT039,Peter Oliver,Technical Support,2025-05-03 08:11:25,1829,Inbound,3.2,Complaint,Follow-up Required,86,7116064721,Emilyshire
1889,AGT040,Jon Kennedy,Billing,2025-02-13 07:14:59,3139,Outbound,2.2,Account Access,Follow-up Required,150,+1-954-324-4290x725,Jenningstown
1890,AGT041,Pamela Oconnor,Account Management,2025-01-25 20:49:36,1464,Inbound,3.1,Technical Fault,Dropped,49,001-386-337-4724x4353,Lake Joeborough
1891,AGT042,Betty Hammond,Account Management,2025-05-03 13:27:26,1371,Outbound,2.7,Payment Issue,Escalated,765,(830)946-7820,Port Edwardstad
1892,AGT043,Amanda Kelley,Technical Support,2025-02-21 23:09:02,1069,Outbound,2.2,Product Info,Escalated,643,(650)828-9122,East Michael
1893,AGT044,Christian Middleton,Account Management,2025-05-08 09:51:12,2113,Inbound,4.1,Complaint,Escalated,238,+1-931-854-0383,Hillland
1894,AGT045,Gary Owens,General Inquiry,2025-04-10 07:42:59,324,Outbound,3.7,Network Problem,Escalated,227,(640)935-2381,Bentleyshire
1895,AGT046,Adam Leonard,Account Management,2025-06-28 05:39:03,2813,Inbound,2.7,Complaint,Resolved,459,(726)679-3723x648,Bowenland
1896,AGT047,Kristin Knapp,Billing,2025-05-15 05:33:13,1858,Outbound,2.2,Technical Fault,Follow-up Required,472,906.842.3142x114,Lake Michaelport
1897,AGT048,David Middleton,Account Management,2025-04-28 11:29:14,738,Outbound,3.7,Network Problem,Dropped,250,001-414-933-3531,Johnsonville
1898,AGT049,Evan Pugh,Account Management,2025-02-13 05:14:51,2234,Outbound,2.3,Payment Issue,Dropped,833,586-457-8840,Michelleton
1899,AGT050,Andrea Baird,Sales,2025-03-20 23:14:07,3239,Outbound,3.0,Technical Fault,Follow-up Required,627,001-244-771-9856,North Vincent
1900,AGT001,Jason Clarke,Sales,2025-03-27 10:20:52,2692,Outbound,2.0,Product Info,Follow-up Required,141,(650)844-5115,Port Jordan
1901,AGT002,Jillian Anderson,Technical Support,2025-06-10 14:08:12,1857,Inbound,4.0,Technical Fault,Follow-up Required,899,798-930-4572,Mistyport
1902,AGT003,Dawn Lopez,Technical Support,2025-02-27 00:39:33,1980,Inbound,2.6,Complaint,Dropped,288,(293)491-5558x1218,Port Jerry
1903,AGT004,Darren Mercer,Sales,2025-03-10 13:28:05,645,Outbound,1.1,Technical Fault,Dropped,431,401-878-4848,Taylorburgh
1904,AGT005,Debra Brooks,Sales,2025-02-24 11:06:10,359,Outbound,2.2,Complaint,Follow-up Required,204,+1-767-593-1115x26044,West Carloston
1905,AGT006,Barbara Wright,Billing,2025-01-15 08:32:47,341,Inbound,2.3,Complaint,Escalated,667,289.417.6674,Port Michelle
1906,AGT007,Robin Williams,Billing,2025-05-22 22:58:28,2577,Inbound,3.4,Technical Fault,Resolved,658,(224)667-6052x55729,North Steven
1907,AGT008,Lisa Gonzalez,General Inquiry,2025-03-13 14:13:17,3516,Outbound,2.1,Payment Issue,Dropped,381,001-929-568-4835,West Jeffreyland
1908,AGT009,Destiny Martin,Sales,2025-05-23 17:36:13,3003,Outbound,3.0,Network Problem,Follow-up Required,739,403.370.5736x083,Marquezport
1909,AGT010,Emily Flores,Sales,2025-03-25 17:54:53,1030,Outbound,3.1,Technical Fault,Follow-up Required,670,3794724298,New Jessicastad
1910,AGT011,Jodi Barber,Sales,2025-04-14 20:40:25,1037,Inbound,2.4,Network Problem,Escalated,885,+1-733-764-0120x36070,Normanfort
1911,AGT012,Robert Bennett,Account Management,2025-02-02 13:29:55,1790,Inbound,4.9,Order Status,Resolved,882,+1-350-978-8012x6588,Mckinneyton
1912,AGT013,Laura Chandler,Sales,2025-05-01 07:01:48,1940,Inbound,1.1,Account Access,Resolved,71,001-215-646-2160x3129,South Matthew
1913,AGT014,Lori James,Technical Support,2025-05-24 06:23:30,3367,Outbound,2.2,Technical Fault,Follow-up Required,844,700.617.2019x4188,Michaelberg
1914,AGT015,Troy Higgins,Billing,2025-04-09 15:08:23,352,Outbound,3.4,Technical Fault,Dropped,853,874.479.8278,Brooksborough
1915,AGT016,Tracey Patel,Billing,2025-04-04 23:08:39,385,Inbound,3.2,Order Status,Follow-up Required,514,338-696-6604x28024,North Debrachester
1916,AGT017,Allison Graham MD,Account Management,2025-03-22 05:46:39,3255,Outbound,4.7,Complaint,Dropped,78,+1-462-273-3807x780,Lake Jessica
1917,AGT018,Sherry Navarro,Sales,2025-02-17 06:28:33,1956,Outbound,2.8,Payment Issue,Dropped,523,3976400343,Nancystad
1918,AGT019,Joseph Lopez,Billing,2025-05-21 12:06:12,1179,Outbound,3.9,Order Status,Dropped,409,(723)961-7414,New Susanberg
1919,AGT020,Jennifer Miller,General Inquiry,2025-03-23 22:09:26,633,Inbound,3.8,Payment Issue,Follow-up Required,729,+1-494-462-9560x63054,New Lori
1920,AGT021,Jordan Johnson,Sales,2025-02-27 20:48:57,1685,Inbound,2.4,Account Access,Follow-up Required,17,001-863-959-0287x741,Lake Emilychester
1921,AGT022,Angel Lee,Sales,2025-02-26 13:04:39,2972,Inbound,1.7,Network Problem,Escalated,3,+1-573-750-4936x09235,Lake Williamport
1922,AGT023,Sherry Copeland,General Inquiry,2025-05-15 10:31:21,2915,Inbound,1.7,Complaint,Follow-up Required,875,+1-488-574-7542x273,Port Angela
1923,AGT024,Brian Johnson,Sales,2025-05-09 17:21:54,1169,Outbound,4.4,Order Status,Escalated,638,(247)464-7674x607,South Erica
1924,AGT025,Jessica Clark,Technical Support,2025-05-21 09:28:01,667,Inbound,1.3,Payment Issue,Follow-up Required,68,9987905087,Bassbury
1925,AGT026,Jasmine Boyd,Billing,2025-03-26 15:41:06,2208,Outbound,2.6,Payment Issue,Follow-up Required,496,594-959-6322x091,East George
1926,AGT027,Amy Johnson,Account Management,2025-04-18 13:41:21,3583,Outbound,2.0,Account Access,Resolved,259,001-522-947-2442,East Ashley
1927,AGT028,Molly Henderson,General Inquiry,2025-05-24 16:06:12,1420,Outbound,1.7,Complaint,Follow-up Required,885,+1-671-476-5055,West Melissa
1928,AGT029,Debra Thomas,Technical Support,2025-01-05 21:28:05,40,Inbound,1.8,Account Access,Follow-up Required,288,6328272046,Travisburgh
1929,AGT030,Mr. Brian Bennett,Billing,2025-02-14 01:12:11,3086,Outbound,4.5,Network Problem,Escalated,801,+1-949-890-1141,East Elizabeth
1930,AGT031,Teresa Johnson,Technical Support,2025-06-19 11:39:53,3463,Outbound,2.4,Payment Issue,Dropped,423,871.561.4463x8917,Sanchezshire
1931,AGT032,Louis Ware,Account Management,2025-05-09 17:10:02,1992,Outbound,2.2,Network Problem,Resolved,208,467.285.6868,Antoniomouth
1932,AGT033,Roberta Lopez,Billing,2025-03-29 07:49:29,2100,Outbound,3.7,Payment Issue,Escalated,363,393-665-0419x637,Martinshire
1933,AGT034,Jessica Allen,Technical Support,2025-02-16 10:35:46,1125,Inbound,4.6,Complaint,Follow-up Required,547,001-644-285-5154x7412,South Samanthashire
1934,AGT035,Jason Baird,Sales,2025-04-03 10:28:18,890,Inbound,4.8,Account Access,Follow-up Required,653,+1-228-853-4770x7431,South Michelle
1935,AGT036,Matthew Crawford,Billing,2025-02-08 02:02:56,2032,Inbound,3.2,Product Info,Follow-up Required,897,(713)794-2222,South Noah
1936,AGT037,Michelle Mckenzie,General Inquiry,2025-02-12 08:20:51,2170,Outbound,2.2,Order Status,Resolved,174,(725)360-9852,Wesleyshire
1937,AGT038,Kara Warner,Sales,2025-03-19 07:49:28,1508,Outbound,4.2,Technical Fault,Resolved,385,663-354-8145x113,Christopherbury
1938,AGT039,James Rhodes,Sales,2025-01-04 22:26:09,3134,Inbound,3.5,Network Problem,Escalated,874,+1-812-961-4639x36360,Jacquelineburgh
1939,AGT040,Ms. Nicole Lee,General Inquiry,2025-05-24 06:41:31,932,Inbound,2.2,Technical Fault,Resolved,560,(368)777-2743,North Christinaside
1940,AGT041,Jonathan Prince DDS,Billing,2025-04-27 22:40:20,833,Outbound,4.8,Payment Issue,Follow-up Required,886,2969022073,East Sonya
1941,AGT042,Isaac Hampton,Technical Support,2025-04-14 13:09:04,1091,Inbound,1.5,Account Access,Escalated,319,+1-724-202-7334x58112,New Travis
1942,AGT043,Mr. Christopher Bell Jr.,Billing,2025-04-13 03:10:48,2852,Inbound,3.4,Product Info,Dropped,762,771.371.4306,Leebury
1943,AGT044,Mr. Luis Johnson PhD,Billing,2025-06-14 07:56:15,3472,Outbound,3.4,Payment Issue,Escalated,64,001-852-755-1701x7724,Shawstad
1944,AGT045,Michael Howell,Technical Support,2025-05-01 05:15:46,1964,Outbound,4.6,Product Info,Resolved,89,001-219-815-7208x38636,Port Karenville
1945,AGT046,Christopher Nelson,Account Management,2025-03-06 02:19:20,390,Outbound,1.8,Payment Issue,Follow-up Required,656,+1-319-606-2324x666,Port Franklintown
1946,AGT047,Donna Davies,Sales,2025-03-24 08:48:48,831,Inbound,4.4,Payment Issue,Follow-up Required,228,001-711-496-9613,Johnview
1947,AGT048,Stephanie Smith,Technical Support,2025-01-16 12:50:50,271,Outbound,4.2,Product Info,Resolved,460,+1-567-603-8721x468,Lake Sabrina
1948,AGT049,David Perry,General Inquiry,2025-02-27 06:49:05,390,Outbound,3.7,Payment Issue,Resolved,631,+1-272-922-6178,Briannafort
1949,AGT050,Amanda Miller,Sales,2025-04-19 07:08:54,2544,Outbound,3.2,Order Status,Follow-up Required,327,7004842508,New John
1950,AGT001,Sydney Spence,Account Management,2025-03-20 03:00:06,3066,Outbound,4.4,Complaint,Escalated,767,+1-716-555-1128,North Darintown
1951,AGT002,Mark Marks,Sales,2025-02-13 02:19:29,1273,Inbound,1.5,Account Access,Escalated,611,001-244-776-1461x0318,South Jessicaville
1952,AGT003,Brian Robbins,Technical Support,2025-06-22 22:45:35,1695,Inbound,4.8,Technical Fault,Follow-up Required,349,(597)979-8476,Lambertview
1953,AGT004,Michael Jenkins,Billing,2025-02-01 20:43:19,1737,Outbound,2.2,Payment Issue,Resolved,23,(586)876-6202x48444,North Danielleport
1954,AGT005,Yvonne Sawyer,Billing,2025-06-27 13:31:44,2875,Inbound,4.0,Order Status,Dropped,706,001-211-246-8531,Brooksmouth
